"Notes"	"Age Group"	"Age Group Code"	"State"	"State Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"55-59 years"	"55-59"	"Indiana"	"18"	"1994"	"1994"	253142
	"55-59 years"	"55-59"	"Indiana"	"18"	"1995"	"1995"	256269
	"55-59 years"	"55-59"	"Indiana"	"18"	"1996"	"1996"	262194
	"55-59 years"	"55-59"	"Indiana"	"18"	"1997"	"1997"	269501
	"55-59 years"	"55-59"	"Indiana"	"18"	"1998"	"1998"	281364
	"55-59 years"	"55-59"	"Indiana"	"18"	"1999"	"1999"	288461
	"55-59 years"	"55-59"	"Indiana"	"18"	"2000"	"2000"	296197
	"55-59 years"	"55-59"	"Indiana"	"18"	"2001"	"2001"	300421
	"55-59 years"	"55-59"	"Indiana"	"18"	"2002"	"2002"	323626
	"55-59 years"	"55-59"	"Indiana"	"18"	"2003"	"2003"	334976
	"55-59 years"	"55-59"	"Indiana"	"18"	"2004"	"2004"	351775
	"55-59 years"	"55-59"	"Indiana"	"18"	"2005"	"2005"	370561
	"55-59 years"	"55-59"	"Indiana"	"18"	"2006"	"2006"	390539
	"55-59 years"	"55-59"	"Indiana"	"18"	"2007"	"2007"	391943
	"55-59 years"	"55-59"	"Indiana"	"18"	"2008"	"2008"	400441
	"55-59 years"	"55-59"	"Indiana"	"18"	"2009"	"2009"	410556
	"55-59 years"	"55-59"	"Indiana"	"18"	"2010"	"2010"	421323
	"55-59 years"	"55-59"	"Indiana"	"18"	"2011"	"2011"	430599
	"55-59 years"	"55-59"	"Indiana"	"18"	"2012"	"2012"	439920
	"55-59 years"	"55-59"	"Indiana"	"18"	"2013"	"2013"	447940
	"55-59 years"	"55-59"	"Indiana"	"18"	"2014"	"2014"	452262
	"55-59 years"	"55-59"	"Indiana"	"18"	"2015"	"2015"	455466
	"55-59 years"	"55-59"	"Indiana"	"18"	"2016"	"2016"	457370
	"55-59 years"	"55-59"	"Indiana"	"18"	"2017"	"2017"	454715
	"55-59 years"	"55-59"	"Indiana"	"18"	"2018"	"2018"	450922
"Total"	"55-59 years"	"55-59"	"Indiana"	"18"			10160059
	"55-59 years"	"55-59"	"Iowa"	"19"	"1990"	"1990"	122119
	"55-59 years"	"55-59"	"Iowa"	"19"	"1991"	"1991"	121332
	"55-59 years"	"55-59"	"Iowa"	"19"	"1992"	"1992"	122305
	"55-59 years"	"55-59"	"Iowa"	"19"	"1993"	"1993"	124223
	"55-59 years"	"55-59"	"Iowa"	"19"	"1994"	"1994"	126271
	"55-59 years"	"55-59"	"Iowa"	"19"	"1995"	"1995"	126977
	"55-59 years"	"55-59"	"Iowa"	"19"	"1996"	"1996"	128216
	"55-59 years"	"55-59"	"Iowa"	"19"	"1997"	"1997"	130195
	"55-59 years"	"55-59"	"Iowa"	"19"	"1998"	"1998"	134548
	"55-59 years"	"55-59"	"Iowa"	"19"	"1999"	"1999"	136955
	"55-59 years"	"55-59"	"Iowa"	"19"	"2000"	"2000"	139868
	"55-59 years"	"55-59"	"Iowa"	"19"	"2001"	"2001"	141780
	"55-59 years"	"55-59"	"Iowa"	"19"	"2002"	"2002"	152890
	"55-59 years"	"55-59"	"Iowa"	"19"	"2003"	"2003"	159032
	"55-59 years"	"55-59"	"Iowa"	"19"	"2004"	"2004"	167070
	"55-59 years"	"55-59"	"Iowa"	"19"	"2005"	"2005"	176399
	"55-59 years"	"55-59"	"Iowa"	"19"	"2006"	"2006"	187230
	"55-59 years"	"55-59"	"Iowa"	"19"	"2007"	"2007"	190005
	"55-59 years"	"55-59"	"Iowa"	"19"	"2008"	"2008"	194836
	"55-59 years"	"55-59"	"Iowa"	"19"	"2009"	"2009"	200365
	"55-59 years"	"55-59"	"Iowa"	"19"	"2010"	"2010"	205519
	"55-59 years"	"55-59"	"Iowa"	"19"	"2011"	"2011"	208873
	"55-59 years"	"55-59"	"Iowa"	"19"	"2012"	"2012"	211573
	"55-59 years"	"55-59"	"Iowa"	"19"	"2013"	"2013"	214342
	"55-59 years"	"55-59"	"Iowa"	"19"	"2014"	"2014"	215329
	"55-59 years"	"55-59"	"Iowa"	"19"	"2015"	"2015"	216446
	"55-59 years"	"55-59"	"Iowa"	"19"	"2016"	"2016"	217367
	"55-59 years"	"55-59"	"Iowa"	"19"	"2017"	"2017"	216135
	"55-59 years"	"55-59"	"Iowa"	"19"	"2018"	"2018"	213907
"Total"	"55-59 years"	"55-59"	"Iowa"	"19"			4902107
	"55-59 years"	"55-59"	"Kansas"	"20"	"1990"	"1990"	103157
	"55-59 years"	"55-59"	"Kansas"	"20"	"1991"	"1991"	101387
	"55-59 years"	"55-59"	"Kansas"	"20"	"1992"	"1992"	101690
	"55-59 years"	"55-59"	"Kansas"	"20"	"1993"	"1993"	102924
	"55-59 years"	"55-59"	"Kansas"	"20"	"1994"	"1994"	104583
	"55-59 years"	"55-59"	"Kansas"	"20"	"1995"	"1995"	105491
	"55-59 years"	"55-59"	"Kansas"	"20"	"1996"	"1996"	107184
	"55-59 years"	"55-59"	"Kansas"	"20"	"1997"	"1997"	109945
	"55-59 years"	"55-59"	"Kansas"	"20"	"1998"	"1998"	115198
	"55-59 years"	"55-59"	"Kansas"	"20"	"1999"	"1999"	118900
	"55-59 years"	"55-59"	"Kansas"	"20"	"2000"	"2000"	122471
	"55-59 years"	"55-59"	"Kansas"	"20"	"2001"	"2001"	125198
	"55-59 years"	"55-59"	"Kansas"	"20"	"2002"	"2002"	135862
	"55-59 years"	"55-59"	"Kansas"	"20"	"2003"	"2003"	142209
	"55-59 years"	"55-59"	"Kansas"	"20"	"2004"	"2004"	149143
	"55-59 years"	"55-59"	"Kansas"	"20"	"2005"	"2005"	157780
	"55-59 years"	"55-59"	"Kansas"	"20"	"2006"	"2006"	166960
	"55-59 years"	"55-59"	"Kansas"	"20"	"2007"	"2007"	168544
	"55-59 years"	"55-59"	"Kansas"	"20"	"2008"	"2008"	172798
	"55-59 years"	"55-59"	"Kansas"	"20"	"2009"	"2009"	178442
	"55-59 years"	"55-59"	"Kansas"	"20"	"2010"	"2010"	183627
	"55-59 years"	"55-59"	"Kansas"	"20"	"2011"	"2011"	187257
	"55-59 years"	"55-59"	"Kansas"	"20"	"2012"	"2012"	191235
	"55-59 years"	"55-59"	"Kansas"	"20"	"2013"	"2013"	193708
	"55-59 years"	"55-59"	"Kansas"	"20"	"2014"	"2014"	194501
	"55-59 years"	"55-59"	"Kansas"	"20"	"2015"	"2015"	195043
	"55-59 years"	"55-59"	"Kansas"	"20"	"2016"	"2016"	195410
	"55-59 years"	"55-59"	"Kansas"	"20"	"2017"	"2017"	193570
	"55-59 years"	"55-59"	"Kansas"	"20"	"2018"	"2018"	191689
"Total"	"55-59 years"	"55-59"	"Kansas"	"20"			4315906
	"55-59 years"	"55-59"	"Kentucky"	"21"	"1990"	"1990"	163163
	"55-59 years"	"55-59"	"Kentucky"	"21"	"1991"	"1991"	162721
	"55-59 years"	"55-59"	"Kentucky"	"21"	"1992"	"1992"	163862
	"55-59 years"	"55-59"	"Kentucky"	"21"	"1993"	"1993"	168260
	"55-59 years"	"55-59"	"Kentucky"	"21"	"1994"	"1994"	172940
	"55-59 years"	"55-59"	"Kentucky"	"21"	"1995"	"1995"	175930
	"55-59 years"	"55-59"	"Kentucky"	"21"	"1996"	"1996"	180749
	"55-59 years"	"55-59"	"Kentucky"	"21"	"1997"	"1997"	185875
	"55-59 years"	"55-59"	"Kentucky"	"21"	"1998"	"1998"	194624
	"55-59 years"	"55-59"	"Kentucky"	"21"	"1999"	"1999"	199700
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2000"	"2000"	205915
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2001"	"2001"	209278
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2002"	"2002"	225926
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2003"	"2003"	235622
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2004"	"2004"	247717
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2005"	"2005"	260877
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2006"	"2006"	274714
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2007"	"2007"	274363
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2008"	"2008"	279013
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2009"	"2009"	283002
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2010"	"2010"	289654
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2011"	"2011"	294730
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2012"	"2012"	299958
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2013"	"2013"	304859
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2014"	"2014"	307219
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2015"	"2015"	308883
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2016"	"2016"	310121
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2017"	"2017"	309424
	"55-59 years"	"55-59"	"Kentucky"	"21"	"2018"	"2018"	307881
"Total"	"55-59 years"	"55-59"	"Kentucky"	"21"			6996980
	"55-59 years"	"55-59"	"Louisiana"	"22"	"1990"	"1990"	172345
	"55-59 years"	"55-59"	"Louisiana"	"22"	"1991"	"1991"	171087
	"55-59 years"	"55-59"	"Louisiana"	"22"	"1992"	"1992"	171883
	"55-59 years"	"55-59"	"Louisiana"	"22"	"1993"	"1993"	174572
	"55-59 years"	"55-59"	"Louisiana"	"22"	"1994"	"1994"	178612
	"55-59 years"	"55-59"	"Louisiana"	"22"	"1995"	"1995"	180832
	"55-59 years"	"55-59"	"Louisiana"	"22"	"1996"	"1996"	184607
	"55-59 years"	"55-59"	"Louisiana"	"22"	"1997"	"1997"	189919
	"55-59 years"	"55-59"	"Louisiana"	"22"	"1998"	"1998"	198169
	"55-59 years"	"55-59"	"Louisiana"	"22"	"1999"	"1999"	204008
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2000"	"2000"	209857
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2001"	"2001"	213980
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2002"	"2002"	230446
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2003"	"2003"	241293
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2004"	"2004"	253241
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2005"	"2005"	266874
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2006"	"2006"	268931
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2007"	"2007"	270966
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2008"	"2008"	277450
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2009"	"2009"	285992
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2010"	"2010"	294730
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2011"	"2011"	301362
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2012"	"2012"	308175
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2013"	"2013"	313248
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2014"	"2014"	315623
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2015"	"2015"	317556
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2016"	"2016"	317797
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2017"	"2017"	315207
	"55-59 years"	"55-59"	"Louisiana"	"22"	"2018"	"2018"	312333
"Total"	"55-59 years"	"55-59"	"Louisiana"	"22"			7141095
	"55-59 years"	"55-59"	"Maine"	"23"	"1990"	"1990"	54071
	"55-59 years"	"55-59"	"Maine"	"23"	"1991"	"1991"	53549
	"55-59 years"	"55-59"	"Maine"	"23"	"1992"	"1992"	53150
	"55-59 years"	"55-59"	"Maine"	"23"	"1993"	"1993"	53760
	"55-59 years"	"55-59"	"Maine"	"23"	"1994"	"1994"	54600
	"55-59 years"	"55-59"	"Maine"	"23"	"1995"	"1995"	54964
	"55-59 years"	"55-59"	"Maine"	"23"	"1996"	"1996"	56203
	"55-59 years"	"55-59"	"Maine"	"23"	"1997"	"1997"	58506
	"55-59 years"	"55-59"	"Maine"	"23"	"1998"	"1998"	62242
	"55-59 years"	"55-59"	"Maine"	"23"	"1999"	"1999"	65724
	"55-59 years"	"55-59"	"Maine"	"23"	"2000"	"2000"	68919
	"55-59 years"	"55-59"	"Maine"	"23"	"2001"	"2001"	71430
	"55-59 years"	"55-59"	"Maine"	"23"	"2002"	"2002"	78254
	"55-59 years"	"55-59"	"Maine"	"23"	"2003"	"2003"	82428
	"55-59 years"	"55-59"	"Maine"	"23"	"2004"	"2004"	86898
	"55-59 years"	"55-59"	"Maine"	"23"	"2005"	"2005"	91895
	"55-59 years"	"55-59"	"Maine"	"23"	"2006"	"2006"	97310
	"55-59 years"	"55-59"	"Maine"	"23"	"2007"	"2007"	97487
	"55-59 years"	"55-59"	"Maine"	"23"	"2008"	"2008"	98961
	"55-59 years"	"55-59"	"Maine"	"23"	"2009"	"2009"	101200
	"55-59 years"	"55-59"	"Maine"	"23"	"2010"	"2010"	102977
	"55-59 years"	"55-59"	"Maine"	"23"	"2011"	"2011"	104633
	"55-59 years"	"55-59"	"Maine"	"23"	"2012"	"2012"	106214
	"55-59 years"	"55-59"	"Maine"	"23"	"2013"	"2013"	107479
	"55-59 years"	"55-59"	"Maine"	"23"	"2014"	"2014"	107908
	"55-59 years"	"55-59"	"Maine"	"23"	"2015"	"2015"	108378
	"55-59 years"	"55-59"	"Maine"	"23"	"2016"	"2016"	108656
	"55-59 years"	"55-59"	"Maine"	"23"	"2017"	"2017"	108075
	"55-59 years"	"55-59"	"Maine"	"23"	"2018"	"2018"	107152
"Total"	"55-59 years"	"55-59"	"Maine"	"23"			2403023
	"55-59 years"	"55-59"	"Maryland"	"24"	"1990"	"1990"	201021
	"55-59 years"	"55-59"	"Maryland"	"24"	"1991"	"1991"	201185
	"55-59 years"	"55-59"	"Maryland"	"24"	"1992"	"1992"	202965
	"55-59 years"	"55-59"	"Maryland"	"24"	"1993"	"1993"	207056
	"55-59 years"	"55-59"	"Maryland"	"24"	"1994"	"1994"	213318
	"55-59 years"	"55-59"	"Maryland"	"24"	"1995"	"1995"	217495
	"55-59 years"	"55-59"	"Maryland"	"24"	"1996"	"1996"	225062
	"55-59 years"	"55-59"	"Maryland"	"24"	"1997"	"1997"	234653
	"55-59 years"	"55-59"	"Maryland"	"24"	"1998"	"1998"	249469
	"55-59 years"	"55-59"	"Maryland"	"24"	"1999"	"1999"	260362
	"55-59 years"	"55-59"	"Maryland"	"24"	"2000"	"2000"	270584
	"55-59 years"	"55-59"	"Maryland"	"24"	"2001"	"2001"	278863
	"55-59 years"	"55-59"	"Maryland"	"24"	"2002"	"2002"	302815
	"55-59 years"	"55-59"	"Maryland"	"24"	"2003"	"2003"	315867
	"55-59 years"	"55-59"	"Maryland"	"24"	"2004"	"2004"	331716
	"55-59 years"	"55-59"	"Maryland"	"24"	"2005"	"2005"	345383
	"55-59 years"	"55-59"	"Maryland"	"24"	"2006"	"2006"	360392
	"55-59 years"	"55-59"	"Maryland"	"24"	"2007"	"2007"	356694
	"55-59 years"	"55-59"	"Maryland"	"24"	"2008"	"2008"	361613
	"55-59 years"	"55-59"	"Maryland"	"24"	"2009"	"2009"	369657
	"55-59 years"	"55-59"	"Maryland"	"24"	"2010"	"2010"	380547
	"55-59 years"	"55-59"	"Maryland"	"24"	"2011"	"2011"	390058
	"55-59 years"	"55-59"	"Maryland"	"24"	"2012"	"2012"	401624
	"55-59 years"	"55-59"	"Maryland"	"24"	"2013"	"2013"	411178
	"55-59 years"	"55-59"	"Maryland"	"24"	"2014"	"2014"	419334
	"55-59 years"	"55-59"	"Maryland"	"24"	"2015"	"2015"	425978
	"55-59 years"	"55-59"	"Maryland"	"24"	"2016"	"2016"	430886
	"55-59 years"	"55-59"	"Maryland"	"24"	"2017"	"2017"	432047
	"55-59 years"	"55-59"	"Maryland"	"24"	"2018"	"2018"	432313
"Total"	"55-59 years"	"55-59"	"Maryland"	"24"			9230135
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"1990"	"1990"	251657
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"1991"	"1991"	244378
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"1992"	"1992"	241032
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"1993"	"1993"	241772
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"1994"	"1994"	245369
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"1995"	"1995"	248141
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"1996"	"1996"	254177
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"1997"	"1997"	265562
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"1998"	"1998"	284520
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"1999"	"1999"	299408
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2000"	"2000"	312133
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2001"	"2001"	322304
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2002"	"2002"	350766
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2003"	"2003"	363125
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2004"	"2004"	378338
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2005"	"2005"	394370
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2006"	"2006"	411603
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2007"	"2007"	407031
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2008"	"2008"	414285
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2009"	"2009"	423739
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2010"	"2010"	435752
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2011"	"2011"	446385
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2012"	"2012"	459169
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2013"	"2013"	470600
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2014"	"2014"	479582
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2015"	"2015"	486353
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2016"	"2016"	491667
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2017"	"2017"	492823
	"55-59 years"	"55-59"	"Massachusetts"	"25"	"2018"	"2018"	492474
"Total"	"55-59 years"	"55-59"	"Massachusetts"	"25"			10608515
	"55-59 years"	"55-59"	"Michigan"	"26"	"1990"	"1990"	391050
	"55-59 years"	"55-59"	"Michigan"	"26"	"1991"	"1991"	388270
	"55-59 years"	"55-59"	"Michigan"	"26"	"1992"	"1992"	389925
	"55-59 years"	"55-59"	"Michigan"	"26"	"1993"	"1993"	396398
	"55-59 years"	"55-59"	"Michigan"	"26"	"1994"	"1994"	405600
	"55-59 years"	"55-59"	"Michigan"	"26"	"1995"	"1995"	410181
	"55-59 years"	"55-59"	"Michigan"	"26"	"1996"	"1996"	420185
	"55-59 years"	"55-59"	"Michigan"	"26"	"1997"	"1997"	435046
	"55-59 years"	"55-59"	"Michigan"	"26"	"1998"	"1998"	459162
	"55-59 years"	"55-59"	"Michigan"	"26"	"1999"	"1999"	474708
	"55-59 years"	"55-59"	"Michigan"	"26"	"2000"	"2000"	488954
	"55-59 years"	"55-59"	"Michigan"	"26"	"2001"	"2001"	499424
	"55-59 years"	"55-59"	"Michigan"	"26"	"2002"	"2002"	536568
	"55-59 years"	"55-59"	"Michigan"	"26"	"2003"	"2003"	554493
	"55-59 years"	"55-59"	"Michigan"	"26"	"2004"	"2004"	580661
	"55-59 years"	"55-59"	"Michigan"	"26"	"2005"	"2005"	610982
	"55-59 years"	"55-59"	"Michigan"	"26"	"2006"	"2006"	643295
	"55-59 years"	"55-59"	"Michigan"	"26"	"2007"	"2007"	644997
	"55-59 years"	"55-59"	"Michigan"	"26"	"2008"	"2008"	656317
	"55-59 years"	"55-59"	"Michigan"	"26"	"2009"	"2009"	670915
	"55-59 years"	"55-59"	"Michigan"	"26"	"2010"	"2010"	686750
	"55-59 years"	"55-59"	"Michigan"	"26"	"2011"	"2011"	699878
	"55-59 years"	"55-59"	"Michigan"	"26"	"2012"	"2012"	714501
	"55-59 years"	"55-59"	"Michigan"	"26"	"2013"	"2013"	727008
	"55-59 years"	"55-59"	"Michigan"	"26"	"2014"	"2014"	732111
	"55-59 years"	"55-59"	"Michigan"	"26"	"2015"	"2015"	733527
	"55-59 years"	"55-59"	"Michigan"	"26"	"2016"	"2016"	732977
	"55-59 years"	"55-59"	"Michigan"	"26"	"2017"	"2017"	725208
	"55-59 years"	"55-59"	"Michigan"	"26"	"2018"	"2018"	716278
"Total"	"55-59 years"	"55-59"	"Michigan"	"26"			16525369
	"55-59 years"	"55-59"	"Minnesota"	"27"	"1990"	"1990"	172235
	"55-59 years"	"55-59"	"Minnesota"	"27"	"1991"	"1991"	172333
	"55-59 years"	"55-59"	"Minnesota"	"27"	"1992"	"1992"	174039
	"55-59 years"	"55-59"	"Minnesota"	"27"	"1993"	"1993"	178986
	"55-59 years"	"55-59"	"Minnesota"	"27"	"1994"	"1994"	184660
	"55-59 years"	"55-59"	"Minnesota"	"27"	"1995"	"1995"	188574
	"55-59 years"	"55-59"	"Minnesota"	"27"	"1996"	"1996"	194330
	"55-59 years"	"55-59"	"Minnesota"	"27"	"1997"	"1997"	201078
	"55-59 years"	"55-59"	"Minnesota"	"27"	"1998"	"1998"	211942
	"55-59 years"	"55-59"	"Minnesota"	"27"	"1999"	"1999"	220470
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2000"	"2000"	228635
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2001"	"2001"	234413
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2002"	"2002"	254100
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2003"	"2003"	264545
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2004"	"2004"	278483
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2005"	"2005"	294907
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2006"	"2006"	313828
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2007"	"2007"	319248
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2008"	"2008"	329500
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2009"	"2009"	341449
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2010"	"2010"	352061
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2011"	"2011"	360750
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2012"	"2012"	369117
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2013"	"2013"	377446
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2014"	"2014"	384029
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2015"	"2015"	390776
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2016"	"2016"	396262
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2017"	"2017"	396672
	"55-59 years"	"55-59"	"Minnesota"	"27"	"2018"	"2018"	394922
"Total"	"55-59 years"	"55-59"	"Minnesota"	"27"			8179790
	"55-59 years"	"55-59"	"Mississippi"	"28"	"1990"	"1990"	108238
	"55-59 years"	"55-59"	"Mississippi"	"28"	"1991"	"1991"	108238
	"55-59 years"	"55-59"	"Mississippi"	"28"	"1992"	"1992"	109188
	"55-59 years"	"55-59"	"Mississippi"	"28"	"1993"	"1993"	111590
	"55-59 years"	"55-59"	"Mississippi"	"28"	"1994"	"1994"	114800
	"55-59 years"	"55-59"	"Mississippi"	"28"	"1995"	"1995"	116612
	"55-59 years"	"55-59"	"Mississippi"	"28"	"1996"	"1996"	118486
	"55-59 years"	"55-59"	"Mississippi"	"28"	"1997"	"1997"	121277
	"55-59 years"	"55-59"	"Mississippi"	"28"	"1998"	"1998"	126395
	"55-59 years"	"55-59"	"Mississippi"	"28"	"1999"	"1999"	129504
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2000"	"2000"	133015
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2001"	"2001"	135972
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2002"	"2002"	146763
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2003"	"2003"	153189
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2004"	"2004"	160542
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2005"	"2005"	169045
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2006"	"2006"	177137
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2007"	"2007"	176923
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2008"	"2008"	179273
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2009"	"2009"	183055
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2010"	"2010"	187609
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2011"	"2011"	191026
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2012"	"2012"	194961
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2013"	"2013"	197892
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2014"	"2014"	199202
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2015"	"2015"	200007
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2016"	"2016"	200628
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2017"	"2017"	199649
	"55-59 years"	"55-59"	"Mississippi"	"28"	"2018"	"2018"	198698
"Total"	"55-59 years"	"55-59"	"Mississippi"	"28"			4548914
	"55-59 years"	"55-59"	"Missouri"	"29"	"1990"	"1990"	228163
	"55-59 years"	"55-59"	"Missouri"	"29"	"1991"	"1991"	226151
	"55-59 years"	"55-59"	"Missouri"	"29"	"1992"	"1992"	225745
	"55-59 years"	"55-59"	"Missouri"	"29"	"1993"	"1993"	229022
	"55-59 years"	"55-59"	"Missouri"	"29"	"1994"	"1994"	234244
	"55-59 years"	"55-59"	"Missouri"	"29"	"1995"	"1995"	237219
	"55-59 years"	"55-59"	"Missouri"	"29"	"1996"	"1996"	243133
	"55-59 years"	"55-59"	"Missouri"	"29"	"1997"	"1997"	251727
	"55-59 years"	"55-59"	"Missouri"	"29"	"1998"	"1998"	264172
	"55-59 years"	"55-59"	"Missouri"	"29"	"1999"	"1999"	272809
	"55-59 years"	"55-59"	"Missouri"	"29"	"2000"	"2000"	281080
	"55-59 years"	"55-59"	"Missouri"	"29"	"2001"	"2001"	285526
	"55-59 years"	"55-59"	"Missouri"	"29"	"2002"	"2002"	305877
	"55-59 years"	"55-59"	"Missouri"	"29"	"2003"	"2003"	316630
	"55-59 years"	"55-59"	"Missouri"	"29"	"2004"	"2004"	329754
	"55-59 years"	"55-59"	"Missouri"	"29"	"2005"	"2005"	345748
	"55-59 years"	"55-59"	"Missouri"	"29"	"2006"	"2006"	364625
	"55-59 years"	"55-59"	"Missouri"	"29"	"2007"	"2007"	365881
	"55-59 years"	"55-59"	"Missouri"	"29"	"2008"	"2008"	372594
	"55-59 years"	"55-59"	"Missouri"	"29"	"2009"	"2009"	382036
	"55-59 years"	"55-59"	"Missouri"	"29"	"2010"	"2010"	392592
	"55-59 years"	"55-59"	"Missouri"	"29"	"2011"	"2011"	400684
	"55-59 years"	"55-59"	"Missouri"	"29"	"2012"	"2012"	410575
	"55-59 years"	"55-59"	"Missouri"	"29"	"2013"	"2013"	418351
	"55-59 years"	"55-59"	"Missouri"	"29"	"2014"	"2014"	423716
	"55-59 years"	"55-59"	"Missouri"	"29"	"2015"	"2015"	428931
	"55-59 years"	"55-59"	"Missouri"	"29"	"2016"	"2016"	432831
	"55-59 years"	"55-59"	"Missouri"	"29"	"2017"	"2017"	432076
